69052 1 4
B	6700	2013	69	30000
A	14400	2012	105	70000
B	24000	2010	271	60000
B	2890	2006	75	150000
B	15550	2001	306	150000
B	5200	2008	90	80000
B	8500	2006	184	150000
B	4950	2007	90	80000
B	2100	2003	64	150000
B	5800	2002	231	150000
B	7600	2012	69	70000
A	12550	2008	143	150000
A	10000	2012	177	150000
B	12800	2009	150	80000
B	9999	2006	163	150000
A	2950	2002	101	150000
A	12300	2001	102	150000
A	14900	2010	239	150000
B	22900	2013	140	60000
B	3500	2007	105	150000
A	2900	2004	150	150000
A	19500	2010	143	70000
B	14300	2013	135	30000
A	15900	2011	163	60000
A	9900	2011	105	125000
A	5699	2002	180	150000
A	21500	2014	140	50000
B	2350	2002	163	150000
B	5250	2005	116	150000
A	3390	2002	131	150000
A	11888	2009	175	125000
B	2650	2006	90	150000
A	9599	2004	177	150000
A	2499	2002	101	150000
B	1950	2001	141	150000
B	1399	2003	75	125000
A	2700	2003	179	150000
A	6600	2001	193	150000
B	5500	2009	60	100000
A	4890	2007	125	150000
B	4099	2001	143	125000
A	8350	2006	140	150000
A	5450	2004	275	150000
A	15350	2010	140	100000
B	6950	2007	220	125000
B	4650	2006	170	150000
B	3990	2005	90	60000
B	1450	2002	116	150000
B	2500	2008	73	150000
B	3200	2007	90	150000
B	12900	2011	140	90000
B	2500	2004	166	80000
B	2890	2003	95	125000
A	6990	2010	110	150000
C	3900	2003	203	150000
A	1800	2001	75	150000
A	6100	2007	163	150000
B	7000	2010	90	70000
A	6850	2009	103	150000
A	8500	2010	109	150000
A	4299	2002	150	150000
A	2790	2001	101	150000
A	3700	2005	85	90000
B	13990	2011	250	90000
B	14000	2006	326	150000
A	13200	2011	140	150000
B	12400	2011	192	50000
B	10500	2007	272	150000
A	4800	2004	140	150000
A	5855	2009	235	125000
B	7200	2004	192	150000
B	1599	2005	60	125000
A	6500	2004	131	150000
B	3650	2009	90	90000
B	5750	2006	141	125000
B	1100	2003	64	150000
B	15750	2009	160	40000
A	12999	2005	272	150000
B	1900	2004	75	150000
B	3590	2008	75	80000
A	11950	2011	95	150000
A	8399	2008	110	125000
A	5600	2008	116	150000
A	16900	2007	190	150000
B	2199	2002	54	125000
B	1700	2002	125	150000
B	2970	2004	125	150000
B	4980	2006	75	70000
B	2750	2006	100	150000
B	2500	2001	116	150000
A	21000	2012	184	100000
B	6500	2007	120	125000
A	2950	2006	120	150000
A	7890	2008	136	150000
B	2400	2002	75	125000
B	4250	2005	116	150000
B	4999	2003	192	150000
A	11999	2009	140	80000
C	7688	2004	333	150000
B	1111	2003	63	70000
A	15900	2009	170	125000
B	1940	2004	98	150000
A	4600	2003	122	150000
B	1800	2004	160	150000
A	24990	2012	224	70000
B	5000	2009	69	60000
A	10350	2008	170	150000
B	3990	2005	80	150000
B	2099	2001	75	150000
A	4600	2005	122	150000
A	7700	2006	140	150000
A	31500	2014	184	30000
A	2500	2003	105	150000
A	2998	2004	55	150000
B	2099	2003	105	125000
A	5900	2007	105	150000
A	16499	2008	224	125000
A	23550	2010	170	70000
A	3799	2005	105	150000
B	8800	2010	333	100000
A	14500	2011	239	60000
A	14900	2008	179	150000
B	15999	2009	204	90000
A	2800	2003	163	150000
A	1250	2002	115	150000
B	2350	2004	72	125000
B	3500	2008	75	100000
A	22999	2008	174	150000
A	3800	2005	150	150000
B	10490	2012	90	50000
B	2500	2002	116	150000
A	6900	2009	90	150000
A	6600	2006	163	150000
A	6600	2003	136	150000
B	2999	2001	192	150000
B	2399	2003	110	150000
B	5990	2007	80	70000
B	5300	2004	150	150000
B	4000	2006	88	125000
A	9800	2013	90	20000
A	8950	2006	231	150000
B	2650	2004	109	150000
B	10800	2014	99	20000
B	34480	2014	231	30000
C	2500	2005	105	150000
B	12999	2011	120	30000
B	7999	2006	241	150000
A	16800	2010	170	125000
A	3999	2001	179	150000
A	7999	2012	105	150000
A	2300	2002	125	150000
B	12900	2009	174	125000
A	7300	2006	105	90000
A	4150	2004	116	150000
A	5100	2004	150	150000
B	5900	2006	125	125000
B	7500	2007	150	90000
B	1700	2002	58	100000
A	11900	2010	105	150000
B	4990	2006	110	60000
B	8500	2007	220	125000
B	2000	2002	141	150000
B	5200	2008	71	50000
A	17990	2011	200	80000
B	5950	2008	95	125000
A	15500	2009	185	150000
A	6000	2007	104	150000
A	19900	2014	150	40000
A	2700	2005	120	150000
A	8490	2004	218	150000
A	5590	2002	143	150000
B	40500	2015	184	10000
B	2300	2005	109	90000
A	12000	2009	140	150000
A	12500	2004	170	100000
A	12299	2008	177	150000
A	3950	2005	77	150000
B	12399	2008	170	150000
A	12999	2008	143	150000
A	12740	2013	105	80000
A	14999	2010	152	125000
B	3850	2009	75	70000
B	7999	2007	109	90000
B	1499	2003	75	125000
B	2500	2003	98	150000
B	25500	2013	265	60000
A	4500	2006	90	150000
B	3750	2003	143	150000
A	2500	2005	70	150000
B	2999	2004	75	90000
A	27399	2011	258	150000
B	14600	2004	333	150000
B	1750	2002	75	150000
B	6899	2002	192	150000
B	13900	2010	98	100000
A	3800	2003	105	150000
A	22990	2010	170	80000
B	3399	2004	105	150000
B	2890	2004	64	150000
A	13350	2008	143	150000
B	4999	2006	140	40000
B	6600	2009	75	100000
A	3950	2006	109	150000
B	4200	2003	102	125000
B	3000	2001	116	150000
B	2699	2006	64	150000
B	18500	2013	283	10000
B	1599	2003	75	150000
B	6490	2010	60	40000
B	4300	2001	102	30000
A	11500	2014	105	90000
B	1100	2004	60	150000
A	6000	2006	224	150000
A	8700	2010	120	80000
A	6950	2007	105	150000
A	6300	2009	105	150000
B	2450	2003	54	150000
B	2990	2004	140	150000
A	49500	2012	256	50000
A	2700	2002	131	150000
A	4000	2008	90	150000
A	4990	2007	105	150000
B	18500	2007	352	150000
A	8490	2007	163	150000
A	35900	2012	245	80000
A	2500	2006	184	150000
C	9900	2008	177	150000
B	10990	2006	184	125000
B	3900	2006	106	150000
A	3300	2002	101	150000
B	1350	2004	58	150000
B	8700	2008	116	20000
A	4000	2005	105	150000
C	4000	2007	105	150000
B	3200	2003	102	150000
B	2799	2004	95	150000
B	1390	2005	60	125000
A	5900	2004	122	150000
B	23499	2007	385	100000
A	16990	2010	143	80000
A	15499	2008	320	150000
B	1950	2004	122	150000
B	3800	2007	80	150000
A	14299	2009	140	150000
B	8499	2009	179	90000
B	12800	2006	300	150000
B	1600	2004	113	150000
B	40990	2010	385	80000
B	1600	2005	113	150000
A	3699	2008	68	150000
B	3450	2005	75	125000
B	9900	2003	231	150000
A	12495	2008	190	150000
B	4899	2007	65	70000
B	2590	2001	75	100000
A	34450	2012	218	70000
B	2050	2002	60	90000
A	9500	2010	140	150000
A	6200	2007	170	150000
A	35500	2014	215	20000
B	16250	2012	160	50000
A	2680	2008	109	150000
B	4750	2006	75	150000
A	14850	2006	232	150000
B	15500	2010	150	50000
A	4100	2007	131	150000
B	18200	2006	305	125000
A	19900	2005	196	150000
A	2100	2003	131	150000
A	29500	2012	245	150000
A	7450	2007	140	150000
B	5800	2003	82	125000
C	2350	2002	220	150000
A	7750	2004	140	150000
A	72500	2011	211	70000
B	14900	2007	163	60000
A	8300	2005	231	150000
A	7990	2008	140	150000
B	1299	2002	60	150000
A	15900	2010	239	150000
A	8900	2007	120	150000
B	9999	2014	82	5000
A	2800	2001	101	150000
A	6990	2005	122	150000
B	5600	2005	116	90000
B	3450	2005	125	125000
B	2750	2002	109	150000
B	5999	2007	69	40000
A	15000	2010	105	150000
B	7500	2006	140	125000
C	7500	2002	333	150000
A	5950	2005	140	150000
B	17500	2013	135	60000
B	7350	2008	102	90000
B	18800	2011	160	125000
C	2600	2010	109	125000
A	7999	2005	140	150000
A	1799	2004	109	150000
A	7500	2005	313	150000
A	3299	2002	125	150000
A	3750	2007	120	150000
B	6499	2004	170	150000
B	2300	2001	105	150000
A	4500	2007	140	125000
B	9300	2006	150	80000
A	13362	2011	105	90000
B	1200	2001	109	150000
B	1499	2003	58	150000
B	6900	2006	80	100000
B	11000	2004	250	150000
A	2950	2010	150	125000
B	6300	2006	150	150000
B	7999	2006	116	100000
B	11990	2011	122	20000
A	3900	2004	140	150000
B	1950	2003	120	150000
B	3850	2009	67	80000
A	8990	2010	109	125000
B	5590	2009	71	40000
B	2400	2001	170	150000
B	24950	2015	161	30000
B	1500	2002	75	150000
C	16900	2001	258	125000
B	12200	2005	231	60000
A	7999	2012	105	150000
A	4450	2006	140	150000
A	2999	2007	109	150000
C	2350	2005	72	80000
A	9600	2011	90	80000
B	5900	2008	86	50000
B	7799	2004	192	150000
A	6700	2006	122	150000
B	7300	2003	145	60000
B	4999	2009	68	20000
B	5900	2007	102	150000
B	9000	2013	73	20000
B	1450	2005	97	150000
B	9500	2008	126	70000
B	2750	2005	75	150000
A	9999	2006	200	125000
B	19990	2009	211	90000
B	3500	2003	170	150000
B	6500	2006	102	125000
A	13800	2014	131	125000
B	16960	2009	160	80000
B	3199	2003	141	150000
A	4900	2010	129	90000
A	5300	2003	163	150000
A	3499	2005	109	150000
B	3900	2005	75	150000
A	3900	2005	109	125000
A	6500	2007	105	150000
B	3500	2001	231	150000
A	5890	2006	140	150000
A	4900	2005	140	150000
A	11750	2011	184	150000
A	4000	2003	131	150000
A	5850	2007	109	150000
B	4490	2002	64	50000
C	1250	2001	60	150000
C	7900	2010	143	125000
A	7000	2014	102	30000
A	21990	2011	143	50000
B	4700	2004	170	90000
B	4299	2004	124	150000
A	8500	2008	170	125000
B	6000	2008	94	20000
B	2500	2003	141	150000
A	2305	2002	150	150000
A	13900	2011	140	150000
A	6800	2004	192	50000
B	1800	2001	75	150000
B	26900	2008	184	70000
A	1350	2002	75	150000
B	5899	2005	116	125000
B	2999	2003	116	150000
B	6700	2009	150	80000
A	2975	2005	150	150000
B	33990	2004	411	90000
B	15200	2011	122	60000
A	2000	2007	185	150000
B	4400	2005	200	150000
A	17900	2010	204	150000
A	2490	2006	144	150000
B	3799	2001	110	125000
A	6000	2006	170	150000
B	3750	2008	80	150000
A	4900	2007	140	5000
A	9990	2005	140	150000
A	19900	2015	105	10000
B	1250	2002	75	150000
A	7990	2009	140	150000
B	7400	2008	105	80000
B	3800	2005	75	150000
A	7150	2006	122	150000
B	1700	2004	116	150000
B	3390	2006	95	60000
B	11999	2005	218	50000
A	2250	2011	88	150000
B	3200	2005	102	150000
B	2350	2002	110	150000
B	1499	2003	75	90000
E	31000	2013	204	125000
A	21490	2012	140	125000
A	24490	2013	184	50000
A	1850	2004	69	150000
A	2500	2002	180	150000
B	3350	2008	60	100000
A	3800	2001	116	150000
A	26900	2011	180	125000
B	1699	2001	116	150000
B	12500	2008	150	125000
B	16500	2008	385	150000
A	14999	2011	170	100000
A	16300	2012	177	90000
B	1199	2002	61	150000
A	3200	2008	54	90000
A	1999	2004	101	150000
A	5750	2001	155	150000
B	26990	2012	211	125000
A	5500	2006	163	150000
B	4650	2009	90	125000
B	1199	2002	105	150000
A	34000	2012	245	80000
B	5990	2005	143	125000
A	5999	2007	140	5000
B	14500	2010	211	125000
A	4250	2011	90	150000
A	1500	2002	107	150000
B	17499	2013	250	30000
A	2351	2003	136	150000
B	11200	2003	231	150000
A	3000	2001	159	150000
A	1190	2003	136	150000
A	4000	2005	241	150000
B	3900	2010	61	90000
B	2200	2001	75	150000
B	4950	2004	75	125000
B	2849	2008	75	100000
B	1790	2003	150	150000
B	30000	2012	306	50000
B	1999	2004	110	150000
A	4200	2007	116	150000
B	1800	2002	109	150000
A	9500	2008	140	150000
B	5300	2002	170	150000
B	14699	2013	105	40000
A	3000	2006	136	150000
A	4600	2009	75	125000
A	5850	2004	105	150000
A	4000	2007	84	150000
B	2250	2002	58	70000
A	3759	2002	177	150000
B	11990	2009	122	70000
A	7500	2011	131	150000
A	9290	2009	140	150000
B	3550	2003	124	150000
B	10300	2005	179	80000
B	2999	2003	75	150000
A	6850	2005	122	150000
A	75990	2016	313	5000
B	7599	2012	87	50000
A	12200	2005	224	150000
A	5800	2006	85	125000
A	17999	2009	170	125000
B	5650	2008	80	125000
B	2900	2004	82	150000
B	1490	2007	60	100000
B	7000	2003	170	150000
B	29500	2009	305	40000
B	15400	2014	125	10000
B	6600	2011	122	150000
A	7100	2009	131	150000
A	8950	2007	120	150000
B	2750	2004	95	150000
B	7499	2001	230	150000
B	2299	2003	80	90000
B	29800	2008	408	125000
A	11900	2011	105	100000
A	22700	2015	150	20000
A	6990	2007	122	150000
A	20500	2013	150	50000
A	4999	2004	150	150000
B	12490	2007	200	50000
A	16599	2012	170	125000
A	3999	2007	116	125000
B	4000	2011	68	90000
B	21700	2014	140	30000
A	6700	2006	105	150000
A	8400	2006	140	150000
A	1550	2001	82	150000
A	28500	2015	150	20000
B	4290	2002	163	150000
B	7500	2006	249	150000
B	4700	2001	131	150000
A	8499	2010	143	150000
A	4650	2009	110	150000
B	2990	2006	101	150000
B	4990	2007	75	80000
A	4200	2004	204	150000
B	12500	2012	140	30000
B	4500	2009	61	50000
B	1250	2002	114	150000
A	12800	2011	160	100000
A	6000	2003	116	150000
B	2990	2004	60	60000
A	1200	2003	150	150000
A	7000	2005	105	150000
B	3200	2004	166	150000
B	3390	2006	73	150000
A	7799	2006	140	150000
B	9350	2013	94	40000
B	4290	2006	80	125000
B	2950	2004	90	150000
B	2699	2007	61	125000
B	19999	2013	309	90000
A	4750	2007	140	150000
B	1749	2004	58	150000
A	5000	2006	170	150000
A	13200	2008	140	150000
A	18999	2011	143	70000
A	14350	2011	140	50000
B	10800	2011	105	50000
A	1750	2002	75	150000
A	7699	2004	224	150000
A	34900	2014	190	30000
A	8000	2008	179	150000
A	11999	2011	105	80000
A	16700	2012	163	80000
A	9990	2005	269	150000
A	6900	2007	197	150000
B	1950	2002	75	150000
A	11650	2012	131	70000
A	4500	2004	140	150000
B	8000	2011	99	60000
A	9480	2010	109	100000
A	2000	2005	68	150000
A	8699	2007	177	150000
A	9750	2006	150	150000
A	4750	2009	110	125000
A	2900	2005	95	150000
B	2790	2006	86	150000
A	3850	2002	116	150000
B	6300	2009	71	40000
A	2300	2002	82	150000
A	2690	2003	90	150000
C	9750	2005	165	150000
A	2500	2002	55	150000
B	1650	2002	101	150000
B	5950	2013	60	20000
A	7900	2006	232	150000
A	1850	2003	101	150000
B	4590	2008	120	125000
B	1200	2004	58	100000
A	4000	2006	140	150000
B	18300	2011	140	60000
A	30999	2013	177	50000
A	20500	2009	197	100000
A	10999	2010	110	100000
B	3000	2002	192	150000
B	5600	2003	192	150000
B	5500	2010	73	40000
A	35460	2012	245	150000
B	10999	2014	69	10000
A	11000	2008	140	125000
A	14900	2010	143	50000
B	19900	2003	306	125000
A	5500	2007	109	150000
B	2599	2001	163	150000
B	21000	2007	387	150000
B	2650	2002	54	80000
A	9500	2008	232	150000
B	1300	2001	75	150000
A	11750	2006	232	150000
B	2300	2005	109	150000
B	2350	2002	64	150000
B	1050	2002	58	150000
B	3900	2003	116	150000
B	4900	2003	170	150000
A	12000	2012	140	150000
A	4700	2009	88	50000
B	3200	2004	102	150000
A	18000	2010	245	60000
A	4899	2010	110	150000
B	5800	2001	197	150000
B	1400	2001	109	100000
B	2100	2003	54	90000
A	5000	2005	140	150000
A	12499	2009	175	125000
A	2250	2003	75	150000
B	3900	2006	64	70000
A	4150	2007	105	150000
B	6000	2002	150	125000
B	12490	2012	105	60000
A	15890	2012	140	100000
B	1999	2002	75	125000
A	21990	2011	245	125000
A	5999	2007	105	150000
B	8500	2005	218	90000
B	1300	2004	121	150000
A	17200	2004	86	150000
A	3700	2007	120	150000
A	5100	2002	150	150000
B	14350	2010	126	50000
A	2999	2001	179	150000
B	4799	2010	71	50000
B	1500	2002	116	150000
B	4999	2005	102	150000
A	6950	2006	140	150000
A	3350	2002	143	5000
A	19900	2010	231	150000
A	8990	2009	110	125000
A	2250	2003	131	150000
B	2250	2006	65	90000
B	4399	2007	109	70000
A	7500	2009	110	150000
B	8350	2011	109	60000
B	5980	2005	116	125000
A	9900	2006	286	150000
B	6800	2010	120	30000
A	18950	2007	235	150000
A	2600	2002	170	150000
B	13500	2011	160	60000
A	14900	2011	140	100000
B	3500	2005	75	150000
B	5900	2010	69	60000
A	3790	2004	116	150000
B	2400	2002	75	150000
A	2400	2005	150	150000
A	6900	2009	140	150000
B	1990	2003	65	125000
A	3799	2007	90	150000
B	11999	2009	150	40000
A	15999	2013	105	90000
A	4500	2006	150	150000
B	3333	2006	75	70000
B	23000	2006	388	150000
B	1100	2002	58	150000
A	20500	2009	239	125000
A	19500	2012	184	80000
B	13990	2009	143	30000
A	2300	2003	104	150000
B	12900	2009	211	90000
A	7300	2009	136	150000
A	10500	2009	135	150000
B	7490	2007	102	125000
B	15900	2006	220	150000
B	1250	2001	53	70000
B	26500	2010	408	100000
A	14600	2010	175	125000
B	3990	2009	80	70000
B	13800	2006	306	150000
B	5600	2006	200	150000
B	3000	2004	110	125000
A	9099	2008	204	150000
B	16800	2004	333	150000
A	7000	2007	102	150000
A	10500	2007	131	150000
A	10200	2009	136	150000
B	13499	2015	75	20000
A	23999	2011	204	150000
A	3550	2006	170	150000
A	2499	2004	90	150000
B	1900	2003	75	150000
B	3300	2005	116	125000
A	14900	2011	140	125000
A	2855	2004	105	150000
A	2250	2006	131	150000
B	7499	2009	105	70000
B	3000	2004	95	80000
A	5499	2006	179	125000
B	24000	2014	220	30000
B	19000	2011	184	30000
B	5200	2002	163	150000
A	12800	2011	190	125000
A	1100	2004	80	100000
A	6300	2005	105	150000
B	5600	2006	105	150000
A	3200	2008	109	150000
A	17400	2012	140	100000
B	2500	2004	113	100000
A	11850	2012	105	30000
A	1850	2002	116	150000
B	2100	2004	95	150000
A	7799	2004	218	150000
A	5900	2006	140	150000
B	9999	2008	102	70000
A	14999	2007	235	150000
A	8400	2005	204	150000
A	10850	2007	170	70000
B	39000	2009	310	70000
A	14900	2009	140	60000
B	1550	2001	145	150000
A	5555	2007	170	150000
A	14600	2014	105	50000
A	5200	2005	204	150000
B	12000	2013	101	40000
A	6500	2009	105	150000
F	9900	2008	102	80000
B	3350	2004	103	150000
B	15500	2014	102	40000
A	2800	2003	131	150000
A	9895	2007	232	150000
A	4495	2007	90	150000
B	9999	2011	122	100000
B	1700	2001	109	150000
B	8850	2006	243	90000
B	7200	2011	69	70000
B	9999	2009	140	70000
B	4500	2004	170	150000
B	3890	2002	192	150000
B	4100	2006	163	150000
A	11999	2008	235	150000
A	25800	2012	258	150000
A	15300	2013	163	70000
B	4444	2008	60	70000
B	5100	2007	71	40000
B	3999	2006	140	150000
B	2990	2007	68	80000
A	13200	2009	197	150000
A	23999	2008	241	150000
A	8900	2009	131	100000
A	1300	2001	115	150000
A	7490	2006	120	100000
A	6700	2005	150	150000
B	11500	2015	86	5000
B	12950	2008	200	125000
B	5299	2006	75	50000
B	6000	2006	150	150000
A	23000	2013	140	70000
B	3800	2005	95	90000
A	3499	2004	136	150000
B	3900	2001	147	150000
A	3700	2004	105	150000
B	5100	2011	75	20000
B	7499	2011	102	20000
A	13800	2010	140	150000
A	1999	2004	109	150000
B	11900	2005	120	100000
B	1400	2002	54	125000
B	2900	2008	67	125000
A	9800	2009	105	125000
B	2550	2009	75	150000
B	11000	2007	174	80000
B	6900	2009	129	150000
B	1290	2001	60	125000
A	5590	2005	140	150000
B	15445	2011	141	60000
A	3250	2001	116	150000
B	3990	2003	115	150000
B	4900	2007	120	125000
B	14500	2014	86	30000
B	15800	2010	105	70000
A	4300	2009	116	150000
B	11000	2009	170	70000
A	35999	2011	245	125000
A	17900	2013	96	50000
B	11250	2004	241	150000
B	7900	2006	116	100000
B	6300	2007	122	125000
B	12500	2013	98	40000
A	2900	2009	69	150000
A	11999	2012	136	100000
B	1650	2005	69	100000
A	5000	2010	90	125000
B	2990	2009	65	100000
B	2600	2004	155	150000
B	3650	2013	105	40000
A	6000	2001	131	150000
A	12190	2009	224	150000
A	6650	2011	90	125000
B	12900	2007	165	100000
A	3590	2007	140	150000
A	8490	2004	174	150000
A	4800	2006	143	150000
B	1950	2002	115	125000
A	5999	2007	136	150000
B	2900	2006	95	150000
B	7990	2006	129	90000
A	1850	2004	177	150000
B	4500	2007	86	125000
A	22000	2012	140	125000
A	13500	2009	170	150000
B	2500	2005	125	125000
B	2350	2008	125	150000
A	4950	2008	110	150000
B	1990	2002	75	100000
A	8999	2004	177	150000
A	6900	2009	140	150000
B	3200	2006	101	125000
B	1390	2003	58	150000
B	1900	2002	75	125000
B	11800	2005	272	150000
B	7300	2004	306	150000
B	8700	2006	126	80000
A	20900	2010	231	150000
A	5990	2006	200	150000
A	7450	2007	224	150000
A	7300	2006	116	5000
B	5600	2008	105	100000
B	16000	2011	203	125000
A	8000	2008	224	150000
B	4190	2006	105	125000
B	5999	2010	80	50000
A	35450	2012	184	40000
A	7500	2008	163	150000
A	8900	2008	75	50000
B	6500	2010	125	150000
B	7750	2006	160	100000
B	3849	2006	54	70000
B	1790	2002	98	70000
C	8990	2006	334	150000
B	5580	2003	116	150000
B	3850	2006	64	100000
B	5490	2012	71	40000
B	6500	2014	69	30000
A	10350	2013	90	50000
B	1888	2003	75	150000
A	3999	2002	150	150000
B	4600	2002	75	150000
A	5950	2005	105	150000
B	17200	2007	306	90000
A	8999	2011	143	150000
B	1250	2003	131	125000
B	1350	2005	58	150000
A	14500	2008	140	150000
B	7350	2009	116	70000
B	22000	2007	387	150000
B	16999	2011	184	60000
A	15900	2010	204	150000
B	2790	2002	64	90000
B	19500	2008	306	125000
A	5000	2005	177	150000
A	6500	2004	179	150000
B	3995	2003	118	150000
A	9250	2010	125	125000
A	10850	2007	170	70000
A	12500	2010	177	150000
B	5499	2007	80	125000
B	7000	2005	82	125000
B	13000	2011	140	50000
A	8000	2009	143	150000
B	3899	2003	147	125000
A	2250	2002	116	150000
B	12900	2002	163	60000
A	9400	2007	235	150000
A	5500	2007	143	150000
B	2250	2001	75	70000
A	7450	2004	140	150000
B	4200	2002	170	150000
B	3499	2002	116	150000
B	6200	2010	69	30000
B	14900	2013	105	30000
A	1699	2003	95	150000
B	1800	2002	75	150000
A	9999	2010	231	150000
A	7100	2007	177	150000
B	5700	2007	86	60000
A	4600	2005	105	150000
A	7400	2005	140	150000
B	12560	2009	120	50000
B	1899	2002	58	150000
A	1550	2003	75	5000
B	6300	2008	71	60000
B	3990	2004	163	150000
A	3150	2009	86	150000
G	7750	2002	170	150000
B	1850	2002	141	125000
A	5199	2008	120	150000
B	5900	2009	75	125000
A	14100	2010	152	125000
B	1400	2003	60	150000
B	2950	2002	64	100000
B	4200	2006	140	125000
B	11200	2011	122	70000
A	4100	2001	170	150000
B	12900	2012	135	50000
A	7000	2005	136	150000
B	2000	2005	75	150000
B	24500	2008	306	90000
A	11500	2007	170	150000
A	6500	2006	140	125000
B	10300	2009	143	70000
B	9900	2003	231	150000
B	4850	2010	70	150000
B	8700	2006	163	150000
B	2900	2003	61	90000
A	6969	2005	140	150000
A	6500	2005	122	150000
A	2000	2003	130	150000
B	1699	2003	120	150000
A	17500	2011	239	150000
A	11400	2012	111	70000
B	1350	2002	120	20000
B	22300	2013	220	40000
B	10500	2014	101	20000
B	2750	2003	75	150000
B	11990	2004	218	150000
B	2350	2004	109	150000
A	5400	2004	204	150000
A	16800	2012	163	80000
B	8350	2003	235	150000
B	1350	2005	86	150000
A	7500	2007	140	150000
A	2800	2002	102	150000
B	6999	2006	95	150000
B	1999	2002	116	150000
A	4299	2005	136	150000
B	14999	2006	272	150000
B	3200	2004	115	125000
B	12850	2012	122	40000
B	2890	2002	205	150000
A	11200	2008	177	125000
B	29500	2008	258	50000
B	14499	2008	160	80000
A	8000	2007	105	150000
A	14750	2009	177	90000
A	6500	2011	75	90000
B	1649	2002	75	150000
B	11950	2001	252	125000
A	5999	2008	103	150000
B	5650	2003	150	150000
B	1250	2001	110	125000
A	3899	2004	116	150000
A	1990	2007	75	150000
B	9999	2006	170	150000
B	13000	2008	226	50000
B	5900	2003	75	80000
B	8590	2005	163	125000
A	12500	2012	105	100000
B	1650	2004	65	150000
A	8800	2006	105	125000
B	2800	2004	102	150000
B	21700	2014	150	30000
A	21999	2015	105	10000
A	9999	2011	140	150000
B	2999	2002	115	150000
C	2400	2007	72	150000
B	5980	2010	69	90000
A	3000	2002	116	150000
B	16590	2012	122	60000
B	2700	2003	116	150000
B	3990	2005	54	100000
A	6800	2007	140	150000
B	8999	2009	125	100000
B	13900	2010	211	80000
B	6999	2007	140	125000
B	12999	2013	120	50000
A	4000	2005	180	150000
B	4250	2005	125	125000
A	4222	2003	90	150000
B	1849	2003	75	150000
B	30333	2015	150	20000
B	9700	2008	160	90000
B	1150	2002	58	150000
B	1555	2001	141	150000
B	2899	2001	102	125000
A	16990	2010	204	150000
A	3000	2006	105	150000
B	4850	2008	80	90000
A	8750	2006	150	150000
A	7750	2006	140	150000
B	6900	2003	164	150000
A	2250	2003	130	150000
B	2790	2002	175	150000
B	11500	2011	120	70000
B	11888	2005	163	90000
B	7450	2006	102	100000
B	2990	2004	135	90000
B	2490	2004	101	125000
A	14900	2008	190	150000
B	5250	2007	140	125000
B	5800	2006	150	150000
A	11500	2009	136	150000
A	7000	2004	105	90000
B	3350	2001	116	150000
B	9200	2007	160	150000
A	10800	2011	140	80000
B	1150	2001	55	150000
A	7500	2005	150	125000
A	7600	2004	163	150000
B	2350	2004	61	90000
B	2699	2001	84	90000
B	8600	2004	250	150000
B	2000	2002	109	150000
B	5990	2004	116	100000
B	3800	2002	140	125000
B	19500	2014	204	20000
B	5200	2006	75	150000
A	5500	2004	116	150000
B	14800	2010	160	70000
B	1100	2001	147	150000
B	13990	2012	211	70000
B	5900	2004	155	150000
B	6900	2009	60	70000
B	4450	2010	61	70000
A	1850	2003	68	150000
B	2200	2003	65	125000
A	12400	2010	190	150000
B	14500	2015	105	20000
B	2800	2006	80	125000
A	4400	2001	220	150000
B	5500	2005	115	125000
A	3990	2004	105	150000
A	3650	2002	101	150000
B	11990	2010	147	80000
B	3790	2003	143	150000
A	14800	2010	170	100000
A	7390	2005	105	125000
A	2300	2002	131	150000
A	26400	2010	245	150000
B	6900	2003	163	70000
A	8250	2006	180	150000
B	16400	2014	122	40000
B	10700	2012	106	60000
A	8900	2009	131	150000
A	13900	2011	140	50000
B	5700	2001	140	150000
B	36000	2007	355	70000
B	19500	2015	122	10000
A	6900	2004	177	30000
A	18000	2012	140	125000
A	33333	2013	140	50000
B	8350	2007	120	50000
A	3999	2004	90	150000
A	1500	2001	63	150000
B	2699	2004	60	150000
A	3800	2003	95	125000
A	20500	2013	163	125000
A	4800	2005	140	150000
B	14500	2012	135	20000
B	20850	2008	265	70000
A	7900	2011	110	150000
A	6790	2007	105	125000
A	13500	2009	170	150000
B	13650	2009	211	125000
A	26500	2012	258	150000
A	11300	2010	140	150000
A	1499	2002	95	150000
A	3160	2005	140	125000
A	6200	2004	150	150000
B	10999	2002	306	150000
B	3200	2003	75	150000
A	9250	2008	170	150000
B	1200	2001	125	150000
B	3500	2004	105	150000
A	33900	2014	177	40000
A	2599	2003	177	150000
B	3350	2006	90	150000
A	3850	2007	109	150000
A	5500	2006	177	150000
A	1250	2004	101	150000
B	2900	2005	54	125000
B	2690	2003	80	150000
A	14490	2011	114	90000
B	9800	2007	140	150000
B	5900	2014	75	20000
B	7950	2009	122	80000
B	4800	2001	220	150000
A	3300	2005	131	150000
B	2345	2007	65	125000
A	7199	2011	140	150000
B	3650	2008	82	50000
B	5900	2005	150	150000
A	8999	2009	109	125000
A	1500	2002	86	150000
B	3450	2001	54	125000
A	17900	2009	177	125000
A	7800	2008	150	125000
B	1850	2001	65	90000
B	15499	2011	179	60000
A	6000	2007	150	125000
B	3900	2003	150	150000
B	3750	2001	204	125000
B	56500	2012	436	30000
A	4300	2003	163	150000
